"IdSistema","Codigo","Nombre","IdZonaGeo","Codigo2","Nombre3","UMonetariaPorDefecto","IdZonaHoraria","IdCiudad","IdZonaGeo4","Codigo5","Nombre6","IdUsuario","Nombre7","IdZonaFisica","IdCiudad8","Codigo9","Nombre10","latitud","Longitud","zoom","IdPqLogico","IdSistema11","IdCiudad12","Direccion","Observaciones","IdZonaFisica13","Maquina","Alias","latitud14","Longitud15","zoom16"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","910","2","1","C/Ramiro II esquina con c/Esquilache","Parkeon-Normal-DevasI","43","2049","107630050","40.443286","-3.705008","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","911","2","1","C/Santander esquina con Paseo S.Francisco de Sales","Parkeon-Normal-DevasI","43","2050","107630051","40.443587","-3.710529","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","912","2","1","C/Julián Romea esquina con c/General Rodrigo","Parkeon-Normal-DevasI","43","2051","107630052","40.442743","-3.714156","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","913","2","1","Av. Valle frente a calle Viña","Parkeon-Normal-DevasI","43","2052","107630053","40.443697","-3.71857","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","914","2","1","C/Amapolas esquina con Av. Valle","Parkeon-Normal-DevasI","43","2053","107630054","40.443579","-3.716214","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","915","2","1","C/General Dávila esquina con c/Valle","Parkeon-Normal-DevasI","43","2054","107630055","40.443771","-3.715019","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","916","2","1","Calle General Dávila, esquina General Rodrigo","Parkeon-Normal-DevasI","43","2055","107630056","40.44371","-3.713606","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","917","2","1","Av. Pablo Iglesias nº6(establecimiento Canon)","Parkeon-Normal-DevasI","43","2056","107630057","40.44383","-3.705818","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","918","2","1","Calle Bravo Murillo nº83","Parkeon-Normal-DevasI","43","2057","107630058","40.443922","-3.704181","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","919","2","1","C/Marques de Lema con Av.Pablo Iglesias","Parkeon-Normal-DevasI","43","2058","107630059","40.445301","-3.706634","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","920","2","1","Paseo de San Francisco de Sales nº43","Parkeon-Normal-DevasI","43","2059","107630060","40.445201","-3.708985","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","921","2","1","Esquina entre la calle Olivos con la calle Brisa,","Parkeon-Normal-DevasI","43","2060","107630061","40.444354","-3.71672","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","922","2","1","C/Olivos esquina con Paseo de Juan XXIII","Parkeon-Normal-DevasI","43","2061","107630062","40.44443","-3.719782","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","923","2","1","Calle Sierra Nº 6 , esquina Paseo Juan XXIII","Parkeon-Normal-DevasI","43","2062","107630063","40.445017","-3.719126","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","924","2","1","C/General Asensio Cabanillas esquina c/Pastor","Parkeon-Normal-DevasI","43","2063","107630064","40.445191","-3.717855","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","925","2","1","C/Vicente Aleixandre esquina con Paseo Juan XXIII","Parkeon-Normal-DevasI","43","2064","107630065","40.446141","-3.718932","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","926","2","1","Calle la Loma, frente al nº6.","Parkeon-Normal-DevasI","43","2065","107630066","40.445534","-3.716027","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","927","2","1","C/General Asensio Cabanillas esquina c/Amapolas","Parkeon-Normal-DevasI","43","2066","107630067","40.444911","-3.715952","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","928","2","1","C/Valle esquina con c/General Asensio Cabanillas","Parkeon-Normal-DevasI","43","2067","107630068","40.444873","-3.714919","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","929","2","1","Calle General Asensio Cabanillas nº7","Parkeon-Normal-DevasI","43","2068","107630069","40.444805","-3.713364","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","930","2","1","Calle Soto Mayor nº5","Parkeon-Normal-DevasI","43","2069","107630070","40.445867","-3.711155","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","931","2","1","C/Gral Ibáñez de Ibero, frente I.Geográfico Nac.","Parkeon-Normal-DevasI","43","2070","107630071","40.446011","-3.710324","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","932","2","1","Av. Pablo Iglesias nº15","Parkeon-Normal-DevasI","43","2071","107630072","40.446513","-3.708206","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","933","2","1","Calle Pablo Iglesias, 24","Parkeon-Normal-DevasI","43","2072","107630073","40.446338","-3.706621","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","934","2","1","Calle Marqués de Lema, frente al nº11.","Parkeon-Normal-DevasI","43","2073","107630074","40.446164","-3.706071","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","935","2","1","C/Esquilache con Reina Victoria","Parkeon-Normal-DevasI","43","2074","107630075","40.446665","-3.705167","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","43","1","76","76 Vallehermoso","40.443047508537","-3.712229755918","15","936","2","1","Av Pablo Iglesias nº4,isleta central","Parkeon-Normal-DevasI","43","2075","107630076","40.443114","-3.705499","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5047","2","1","Av.El Ferrol frente a pistas,farola 29","Etra-Normal-Vea","44","7763","108420794","40.474257","-3.708216","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5048","2","1","Avda. El Ferrol frente I.E.S. Gregorio Marañon","Etra-Normal-Vea","44","7764","108420795","40.47473","-3.709531","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5049","2","1","C/ Sinesio Delgado, 58 (frente Mercedes)","Etra-Normal-Vea","44","7765","108420796","40.471588","-3.710266","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5050","2","1","C/ Sinesio Delgado, 42 (frente Supersol)","Etra-Normal-Vea","44","7766","108420797","40.471805","-3.707903","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5051","2","1","C/ Sinesio Delgado, 34 (frente Land Rover)","Etra-Normal-Vea","44","7767","108420798","40.472007","-3.705624","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5052","2","1","C/ Ribadavia, 20 frente Colegio Federico Gª Lorca","Etra-Normal-Vea","44","7768","108420799","40.472822","-3.705319","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5053","2","1","Avda. Betanzos, 2 esquina C/ Ribadavia (junto kios","Etra-Normal-Vea","44","7769","108420800","40.47221","-3.712028","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5054","2","1","Avda. El Ferrol frente Colegio Jorge Guillén","Etra-Normal-Vea","44","7770","108420801","40.47517","-3.708078","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5055","2","1","C/ Melchor Fernández Almagro, 66 frente óptica","Etra-Normal-Vea","44","7771","108420802","40.476021","-3.708171","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5056","2","1","C/ Melchor Fernández Almagro, 60","Etra-Normal-Vea","44","7772","108420803","40.476293","-3.706865","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5057","2","1","C/ Melchor Fernández Almagro, 54 esquina Plaza Pad","Etra-Normal-Vea","44","7773","108420804","40.476519","-3.70584","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5058","2","1","C/ Monforte de Lemos, 42 (lado pares frente nº 125","Etra-Normal-Vea","44","7774","108420805","40.478165","-3.710874","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5059","2","1","C/ Monforte de Lemos (Junta Distrito Fuencarral)","Etra-Normal-Vea","44","7775","108420806","40.478311","-3.710184","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5060","2","1","C/ Monforte de Lemos, 42  (lado pares frente nº 11","Etra-Normal-Vea","44","7776","108420807","40.478521","-3.709157","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5061","2","1","C/ Monforte de Lemos, 40 (Lado pares frente nº 109","Etra-Normal-Vea","44","7777","108420808","40.478891","-3.707651","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5062","2","1","C/ Ginzo de Limia junto a Centro Comercial","Etra-Normal-Vea","44","7778","108420809","40.480333","-3.704765","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5063","2","1","Paseo de la Vaguada (junto acceso oficinas centro)","Etra-Normal-Vea","44","7779","108420810","40.481226","-3.706451","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5064","2","1","Paseo de la Vaguada (junto rampa salida centro com","Etra-Normal-Vea","44","7780","108420811","40.481084","-3.707224","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5065","2","1","Paseo de la Vaguada (Salida centro comercial)","Etra-Normal-Vea","44","7781","108420812","40.48066","-3.709191","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5066","2","1","Paseo de la Vaguada (zona juegos petanca)","Etra-Normal-Vea","44","7782","108420813","40.480386","-3.710463","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5067","2","1","Paseo de la Vaguada junto a farola 494 (saliendo d","Etra-Normal-Vea","44","7783","108420814","40.480078","-3.711985","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5068","2","1","C/ Ribadavia, 13 junto Mesón Los Arcos","Etra-Normal-Vea","44","7784","108420815","40.472517","-3.709783","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5069","2","1","Avda. El Ferrol, 11","Etra-Normal-Vea","44","7785","108420816","40.47435","-3.703826","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5070","2","1","Avda. El Ferrol, 18 junto HiperEuro","Etra-Normal-Vea","44","7786","108420817","40.474342","-3.705146","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5071","2","1","Avda. El Ferrol, 29  (junto peluquería KIBO frente","Etra-Normal-Vea","44","7787","108420818","40.474124","-3.70616","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5072","2","1","C/ Ribadavia, 27 junto farmacia","Etra-Normal-Vea","44","7788","108420819","40.472792","-3.707984","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5073","2","1","C/ Chantada frente nº 9","Etra-Normal-Vea","44","7789","108420820","40.472759","-3.710964","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5074","2","1","C/ Becerrea frente taller (acera polideportivo)","Etra-Normal-Vea","44","7790","108420821","40.471372","-3.713149","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5075","2","1","C/ Celanova frente nº 17","Etra-Normal-Vea","44","7791","108420822","40.47197","-3.713284","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5076","2","1","C/ Puentedeume, 13","Etra-Normal-Vea","44","7792","108420823","40.4727","-3.713722","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5077","2","1","C/ Puentedeume (zona interior)","Etra-Normal-Vea","44","7793","108420824","40.473008","-3.714113","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5078","2","1","Avda. Betanzos frente nº 6 (junto tienda muebles)","Etra-Normal-Vea","44","7794","108420825","40.472569","-3.712277","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5079","2","1","C/ Ginzo de Limia, 11 junto Metro Barrio el Pilar","Etra-Normal-Vea","44","7795","108420826","40.476053","-3.703352","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5080","2","1","Ginzo Limia,5,semiesq.El Ferrol,frente Col.Breogan","Etra-Normal-Vea","44","7796","108420827","40.475132","-3.702862","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5081","2","1","C/ Melchor Fdez. Almagro, 103  (frente nº 48)","Etra-Normal-Vea","44","7797","108420828","40.476691","-3.704366","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5082","2","1","C/ Melchor Fdez. Almagro lado impar frente nº 66","Etra-Normal-Vea","44","7798","108420829","40.476009","-3.707511","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5083","2","1","C/ Melchor Fdez. Almagro lado impar frente nº 72","Etra-Normal-Vea","44","7799","108420830","40.475745","-3.708762","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5084","2","1","C/ Melchor Fdez. Almagro lado impar frente nº 80","Etra-Normal-Vea","44","7800","108420831","40.475322","-3.710107","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5085","2","1","Avda. Betanzos, 29","Etra-Normal-Vea","44","7801","108420832","40.47403","-3.711647","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5086","2","1","Avda. Betanzos, 16 esquina C/ Chantada","Etra-Normal-Vea","44","7802","108420833","40.473301","-3.711726","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5087","2","1","Avda. Betanzos, 38 esquina C/ Melchor Fernández Al","Etra-Normal-Vea","44","7803","108420834","40.475418","-3.711132","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5088","2","1","Avda. Betanzos, frente nº 40 (bar San Luis)","Etra-Normal-Vea","44","7804","108420835","40.475837","-3.711533","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5089","2","1","Avda. Betanzos, 52 frente cruce con C/ La Bañeza","Etra-Normal-Vea","44","7805","108420836","40.476715","-3.711648","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5090","2","1","C/ Chantada, 17","Etra-Normal-Vea","44","7806","108420837","40.473254","-3.712956","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5091","2","1","C/ Chantada, 3","Etra-Normal-Vea","44","7807","108420838","40.473311","-3.714693","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5092","2","1","Vereda Ganapanes frente nº 27","Etra-Normal-Vea","44","7808","108420839","40.474183","-3.715255","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5093","2","1","Vereda Ganapanes frente nº 33","Etra-Normal-Vea","44","7809","108420840","40.475332","-3.715645","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5094","2","1","C/ Sarriá, 35","Etra-Normal-Vea","44","7810","108420841","40.474066","-3.714148","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5095","2","1","C/ Sarriá, 59","Etra-Normal-Vea","44","7811","108420842","40.475304","-3.714583","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5096","2","1","C/ Ponferrada, 2 (frente nº 7-9)","Etra-Normal-Vea","44","7812","108420843","40.47478","-3.71351","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5097","2","1","C/ Ponferrada, 23( frente biblioteca)","Etra-Normal-Vea","44","7813","108420844","40.474935","-3.712264","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5098","2","1","C/ Ponferrada, 27(frente bar Las Flores)","Etra-Normal-Vea","44","7814","108420845","40.475661","-3.712523","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5099","2","1","C/ La Bañeza, 7","Etra-Normal-Vea","44","7815","108420846","40.476477","-3.712306","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5100","2","1","C/ La Bañeza, 22 (junto bus)","Etra-Normal-Vea","44","7816","108420847","40.476314","-3.713811","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5101","2","1","C/ La Bañeza frente nº 37","Etra-Normal-Vea","44","7817","108420848","40.475844","-3.715307","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5102","2","1","Avda. Monforte de Lemos, 143 posterior.","Etra-Normal-Vea","44","7818","108420849","40.47701","-3.71292","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5103","2","1","C/Bañeza nº32 posterior","Etra-Normal-Vea","44","7819","108420850","40.476482","-3.714985","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5104","2","1","Plaza tuy, 13","Etra-Normal-Vea","44","7820","108420851","40.476095","-3.710322","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5105","2","1","Plaza de Redondela, nº2","Etra-Normal-Vea","44","7821","108420852","40.476389","-3.708886","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5106","2","1","Plaza Corcubion, 3","Etra-Normal-Vea","44","7822","108420853","40.476689","-3.707445","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5107","2","1","Plaza Padrón, 3","Etra-Normal-Vea","44","7823","108420854","40.476986","-3.706016","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5108","2","1","Plaza Carballo, 14","Etra-Normal-Vea","44","7824","108420855","40.477233","-3.70485","0"
"2","1624","Ayto. Madrid","2","1","Madrid","EUR","Europe/Madrid","1","2","1","SER","10","01 - Devas I","44","1","84","84 Pilar","40.47802565853","-3.7123428521691","15","5109","2","1","Plaza Mondáriz junto nº 9 (entrada Ginzo de Limia)","Etra-Normal-Vea","44","7825","108420856","40.478008","-3.704994","0"
